k,x1,x2,f,grad_norm,error
251,3.0453077209124904,0.5075499005232375,4.21401422163833e-06,0.0004012763604038811,0.04593245663139407
252,3.0448937045976145,0.5075058171383816,4.08195433004629e-06,0.0016962440802103993,0.04551683208893937
253,3.0448924619936633,0.507479342469755,4.061836876106252e-06,0.00044108738551827285,0.04551124814408391
254,3.044842451371559,0.5074896315808267,4.052588759586863e-06,0.0011566201679685502,0.04546361211152427
255,3.04483979498516,0.507471755684564,4.042627134097339e-06,0.0003950938106658119,0.045458050412671626
256,3.0444408147216993,0.5074493906858013,3.965865022795254e-06,0.003070523117477643,0.04506084147814046
257,3.044443314391016,0.5074014789245934,3.9026335815745825e-06,0.0005892590820407779,0.04505541126579471
258,3.0444303728582076,0.5074108651734469,3.898117420795349e-06,0.0005036301492100369,0.04504418891420246
259,3.0444215854778096,0.5073978083550191,3.895029674856371e-06,0.0005917958214742903,0.045033374566202974
260,3.043613224015496,0.5072377230276314,3.6529613611943385e-06,0.0023510131417702313,0.04420970417963173
261,3.043602199001827,0.5072727641244517,3.6155603856178656e-06,0.0004892133346673428,0.04420457957955068
262,3.043583864094571,0.5072530439136718,3.612605835760809e-06,0.000912947331592832,0.04418325311051327
263,3.0435766397086215,0.5072653440285231,3.60614848035629e-06,0.00035262896083266865,0.044178147903095724
264,3.0432075134536376,0.5071976952392239,3.4857308371893312e-06,0.00044616327107784096,0.04380292268334409
265,3.0431960966223643,0.5072056984960842,3.4830443023133996e-06,0.000519219928928961,0.04379297722495134
266,3.0424551081747504,0.5070954083484072,3.2625454167653283e-06,0.0014099123864981156,0.043043943008981
267,3.042453992445598,0.5070734067392149,3.248618447941862e-06,0.00037074130026253,0.0430392211531445
268,3.042411728975009,0.5070815644312799,3.2415493721803792e-06,0.0009438606410102875,0.04299887567651049
269,3.0424093877567087,0.5070670036289042,3.2348585539910248e-06,0.0003318242021616044,0.042994170653587634
270,3.0420710339249357,0.5070402184590433,3.16179470951104e-06,0.0020437679667916005,0.04265602620338827
271,3.0420717010416234,0.507008291553545,3.1334810998285756e-06,0.0004315102940872541,0.04265142645955964
272,3.042050459008584,0.5070190624122388,3.1307617843935434e-06,0.0007855111741899388,0.04263224530774237
273,3.0420451593063857,0.5069950941129205,3.130665009514951e-06,0.0010003141032332464,0.04262307781880576
274,3.042042340862944,0.5069937320898812,3.1306545210782112e-06,0.0010627285940788811,0.04262007407057155
275,3.042035197959467,0.5070087224005668,3.1224337632010527e-06,0.000333711836135966,0.04261549081237683
276,3.0418812471472587,0.5069532035148602,3.102904775048106e-06,0.002040134586569285,0.04245451568124209
